Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Actual Dates:Start Date,Actual Dates:End Date,Actual Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Postal Code,Recipient Org:Location:0:Geographic Code Type,Recipient Org:Location:0:Geographic Code,Recipient Org:Location:0:Name,Recipient Org:Location:1:Geographic Code Type,Recipient Org:Location:1:Geographic Code,Recipient Org:Location:1:Name,Recipient Org:Location:2:Geographic Code Type,Recipient Org:Location:2:Geographic Code,Recipient Org:Location:2:Name,Funding Org:Identifier,Funding Org:Name,Funding Org:Postal Code,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,Beneficiary Location:0:Name,Beneficiary Location:0:Country Code,Beneficiary Location:0:Geographic Code,Beneficiary Location:0:Geographic Code Type,Beneficiary Location:1:Name,Beneficiary Location:1:Country Code,Beneficiary Location:1:Geographic Code,Beneficiary Location:1:Geographic Code Type,Beneficiary Location:2:Name,Beneficiary Location:2:Country Code,Beneficiary Location:2:Geographic Code,Beneficiary Location:2:Geographic Code Type,Beneficiary Location:3:Name,Beneficiary Location:3:Country Code,Beneficiary Location:3:Geographic Code,Beneficiary Location:3:Geographic Code Type,Beneficiary Location:4:Name,Beneficiary Location:4:Country Code,Beneficiary Location:4:Geographic Code,Beneficiary Location:4:Geographic Code Type,Beneficiary Location:5:Name,Beneficiary Location:5:Country Code,Beneficiary Location:5:Geographic Code,Beneficiary Location:5:Geographic Code Type,Beneficiary Location:6:Name,Beneficiary Location:6:Country Code,Beneficiary Location:6:Geographic Code,Beneficiary Location:6:Geographic Code Type,Beneficiary Location:7:Name,Beneficiary Location:7:Country Code,Beneficiary Location:7:Geographic Code,Beneficiary Location:7:Geographic Code Type,From An Open Call?,The following fields are not in the 360 Giving Standard and are added by GrantNav.,Data Source,Publisher:Name,Recipient Region,Recipient District,Recipient District Geographic Code,Recipient Ward,Recipient Ward Geographic Code,Retrieved for use in GrantNav,License (see note),"Note, this file also contains OS data © Crown copyright and database right 2016, Royal Mail data © Royal Mail copyright and Database right 2016, National Statistics data © Crown copyright and database right 2015 & 2016, see http://grantnav.threesixtygiving.org/datasets/ for more information."
360G-blf-0031039129,The Secret Garden,The school will deliver workshops centred around building a community garden in its grounds. This will bring community groups together and give children a space to reflect in.,GBP,,5128,,2016-08-31T00:00:00+00:00,,2016-10-04T00:00:00+00:00,2017-10-04T00:00:00+00:00,12,,,,360G-blf-org-Lodge Primary School-School : Community School-01011903-E08000028,Lodge Primary School,,,,,E05001268,Greets Green and Lyng,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031038558,The Big Weekend (West Bromwich),"The organisation will use the funding to put on a two day multi-cultural celebration event. This will enable the organisation to connect a diverse range of people through fun activities to develop a strong community of respect, co-operation and cultural understanding.",GBP,,9988,,2016-08-18T00:00:00+00:00,,2016-09-01T00:00:00+00:00,2017-09-01T00:00:00+00:00,12,,,,GB-CHC-1162306,Creative Academies Network,1162306,8401768,,,E05001283,West Bromwich Central,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,CEL1,Celebrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,West Bromwich Central Ward,E05001283,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031038601,Re-furbishment of Theatre Foyer,"The project will use the funding to improve the foyer and box office of the community theatre to provide safe access for volunteers, community members and groups who use the facilities, including older people and those living with disabilities.",GBP,,10000,,2016-08-17T00:00:00+00:00,,2016-10-05T00:00:00+00:00,2017-10-05T00:00:00+00:00,12,,,,GB-CHC-502028,Oldbury Repertory Players Limited,502028,429992,,,E05001270,Langley,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Langley Ward,E05001270,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031038219,Celebrating 30 years of caring in Sandwell,"The organisation will use the funding to hold a celebration event for the 30th Anniversary of the charity. This will enable the organisation to bring carers, the people they look after, trustees and charity supporters together to celebrate the work of the charity.",GBP,,4030,,2016-08-11T00:00:00+00:00,,2016-08-23T00:00:00+00:00,2017-08-23T00:00:00+00:00,12,,,,GB-CHC-1134409,CARES,1134409,6570711,,,E05001278,Soho and Victoria,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,CEL1,Celebrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Soho and Victoria Ward,E05001278,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031038211,Bearwood Street Festival,"The organisation will use the funding to run a one day festival, providing the opportunity for the local community to come together and celebrate their creativity and diversity. The festival will celebrate new heritage related improvements to the local landscape, as well as Bearwoodâ€™s diverse musical heritage. Residents will be invited to engage in a treasure hunt, in arts based activities and in conversation cafes with those from different backgrounds.",GBP,,9859,,2016-08-11T00:00:00+00:00,,2016-08-23T00:00:00+00:00,2017-08-23T00:00:00+00:00,12,,,,360G-blf-org-We Are Bearwood-Other : Non charitable unincorporated organisation-12042014-E08000028,We Are Bearwood,,,,,E05001260,Abbey,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,CEL1,Celebrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Abbey Ward,E05001260,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031038241,Blackheath Forest Schools Club,"The school will use the funding to purchase a range of outdoor activity equipment and provide an extra curricular outdoor activity club for children, families and the wider community. This will enable beneficiaries to share and broaden their experiences, learn new skills and strengthen community relationships.",GBP,,10000,,2016-08-11T00:00:00+00:00,,2016-09-15T00:00:00+00:00,2017-09-15T00:00:00+00:00,12,,,,360G-blf-org-Blackheath PFA-Other : Non charitable unincorporated organisation-01092014-E08000028,Blackheath PFA,,,,,E05001261,Blackheath,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Blackheath Ward,E05001261,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031038257,Improved soundproofing in Main Hall and other improvements,"The group will use the funding to soundproof the main hall and improve the foyer lighting. This will enhance the experience of hall visitors, and improve the space for future usage.  ",GBP,,7619,,2016-08-11T00:00:00+00:00,,2016-09-01T00:00:00+00:00,2017-09-01T00:00:00+00:00,12,,,,GB-CHC-1093189,The Dorothy Parkes Centre,1093189,4088772,,,E05001277,Smethwick,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Smethwick Ward,E05001277,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031037716,Learning to Communicate through Drama,"The group will use the funding to provide drama workshops for children and young people living with SEN and other complex needs. This will enable beneficiaries to improve their confidence, communication and social skills.  ",GBP,,10000,,2016-07-28T00:00:00+00:00,,2016-09-26T00:00:00+00:00,2017-09-26T00:00:00+00:00,12,,,,GB-CHC-1129531,Westminster and Local Learners,1129531,,,,E05001261,Blackheath,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Blackheath Ward,E05001261,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031036890,"Recruitment,Training and Support of Volunteer English Language Trainer","The group will use the funding to run a volunteer led English language programme for refugees and asylum seekers. This will raise language skills, increasing opportunities and independence for beneficiaries.  ",GBP,,9227,,2016-07-06T00:00:00+00:00,,2016-08-08T00:00:00+00:00,2017-08-08T00:00:00+00:00,12,,,,GB-COH-6630015,Ashley Community Housing,,6630015,,,E05001278,Soho and Victoria,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Soho and Victoria Ward,E05001278,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031036887,Ormiston Sandwell Green Champions,"The group will use the funding to provide an extra-curricular therapeutic outdoor learning project for their SEN pupils. This will help to nurture a vulnerable beneficiary group, improving social and emotional skills.  ",GBP,,9750,,2016-07-06T00:00:00+00:00,,2016-09-06T00:00:00+00:00,2017-09-06T00:00:00+00:00,12,,,,360G-blf-org-Ormiston Sandwell Community Academy-School : Academy-01092009-E08000028,Ormiston Sandwell Community Academy,,,,,E05001273,Oldbury,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031037028,BC/1/3 - Family Matters in the Black Country,"The project will work with 1,600 participants and their families in the Black Country, charting an individual course that will move them close to the labour market.",GBP,,1750123,,2016-07-04T00:00:00+00:00,,2016-08-03T00:00:00+00:00,2019-11-03T00:00:00+00:00,39,,,,GB-COH-08383487,Black Country Together C.I.C,,8383487,,,E05001273,Oldbury,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,BBO2,Building Better Opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031036687,Enhancement of the Teaching and Learning of PMLD students.,"The group will use the funding to provide interactive touch screen televisions for young people who are living with learning issues, terminal illnesses or degenerate conditions. This will lead to improved learning and better chances in life.  ",GBP,,7560,,2016-06-29T00:00:00+00:00,,2016-07-13T00:00:00+00:00,2017-07-13T00:00:00+00:00,12,,,,360G-blf-org-The Meadows Sports College-School : Community School-01092003-E08000028,The Meadows Sports College,,,,,E05001273,Oldbury,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
